Clothing Item Name,Item URL,Image URL,Brand Name,Price,,,,,,,,,,,,,,,,,,,,,,,,,
Skinny black stretch cotton leggings,https://www.ovsfashion.com/en/pt/p/skinny-black-stretch-cotton-leggings-002417183.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw7bebb18a/media/products/002/417/002417183_L.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt Ajustado em Algodão Elástico Multicolor,https://www.ovsfashion.com/en/pt/p/t-shirt-ajustado-em-algodao-elastico-multicolor-002419434.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw759e5789/media/products/002/419/002419434_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
White pure cotton T-shirt regular fit with embroidered text,https://www.ovsfashion.com/en/pt/p/white-pure-cotton-t-shirt-regular-fit-with-embroidered-text-002417188.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw0b60e67d/media/products/002/417/002417188_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's White Stretch Cotton T-shirt,https://www.ovsfashion.com/en/pt/p/womens-white-stretch-cotton-t-shirt-002396245.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw54d04398/media/products/002/396/002396245_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Grey women's pure cotton T-shirt,https://www.ovsfashion.com/en/pt/p/grey-womens-pure-cotton-t-shirt-002396199.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw613acb16/media/products/002/396/002396199_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Red Stretch Cotton Polo Regular Fit,https://www.ovsfashion.com/en/pt/p/red-stretch-cotton-polo-regular-fit-002419729.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4a165e7f/media/products/002/419/002419729_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola multicolorida de algodão elástico com estampado,https://www.ovsfashion.com/en/pt/p/camisola-multicolorida-de-algodao-elastico-com-estampado-002457660.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw12f18e18/media/products/002/457/002457660_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola de algodão elástico às riscas de corte regular,https://www.ovsfashion.com/en/pt/p/camisola-de-algodao-elastico-as-riscas-de-corte-regular-002457656.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4feb5185/media/products/002/457/002457656_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Curvy stretch cotton leggings,https://www.ovsfashion.com/en/pt/p/curvy-stretch-cotton-leggings-002079944.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwe062a921/media/products/002/079/002079944_L.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt Branca Perfeita,https://www.ovsfashion.com/en/pt/p/t-shirt-branca-perfeita-002464275.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw6a0171a8/media/products/002/464/002464275_V1.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Black and white striped crew neck jumper,https://www.ovsfashion.com/en/pt/p/black-and-white-striped-crew-neck-jumper-002454975.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwff2d07bc/media/products/002/454/002454975_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Black Stretch Cotton Skinny Leggings,https://www.ovsfashion.com/en/pt/p/black-stretch-cotton-skinny-leggings-002417173.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw813df602/media/products/002/417/002417173_L.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's brown pure cotton T-shirt,https://www.ovsfashion.com/en/pt/p/womens-brown-pure-cotton-t-shirt-002415828.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw00409496/media/products/002/415/002415828_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's White Pure Cotton T-shirt,https://www.ovsfashion.com/en/pt/p/womens-white-pure-cotton-t-shirt-002396194.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw50324a9d/media/products/002/396/002396194_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola Leopardo Castanha Regular Fit com Gola Alta,https://www.ovsfashion.com/en/pt/p/camisola-leopardo-castanha-regular-fit-com-gola-alta-002474266.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4a807926/media/products/002/474/002474266_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisa Castanha com Estampado aos Quadrados,https://www.ovsfashion.com/en/pt/p/camisa-castanha-com-estampado-aos-quadrados-002474272.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw54f73cdb/media/products/002/474/002474272_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Curvy bootcut-fit leggings,https://www.ovsfashion.com/en/pt/p/curvy-bootcut-fit-leggings-002065205.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw2edd7aee/media/products/002/065/002065205_L.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Curvy stretch cotton leggings,https://www.ovsfashion.com/en/pt/p/curvy-stretch-cotton-leggings-002069651.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw93a0a347/media/products/002/069/002069651_L.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt cinza às riscas com mangas compridas e elástica,https://www.ovsfashion.com/en/pt/p/t-shirt-cinza-as-riscas-com-mangas-compridas-e-elastica-002461567.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw90ce4c7f/media/products/002/461/002461567_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola preta de manga comprida com estampado de cobra,https://www.ovsfashion.com/en/pt/p/camisola-preta-de-manga-comprida-com-estampado-de-cobra-002461549.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw89c5f988/media/products/002/461/002461549_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt with mock neck and check pattern,https://www.ovsfashion.com/en/pt/p/t-shirt-with-mock-neck-and-check-pattern-002156989.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwf304b558/media/products/002/156/002156989_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Essential relaxed-fit sweatshirt,https://www.ovsfashion.com/en/pt/p/essential-relaxed-fit-sweatshirt-002109081.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw12efb911/media/products/002/109/002109081_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt cinza de manga comprida com estampado de leopardo,https://www.ovsfashion.com/en/pt/p/t-shirt-cinza-de-manga-comprida-com-estampado-de-leopardo-002461555.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwbc982694/media/products/002/461/002461555_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Sweatshirt castanho em mistura de algodão corte regular,https://www.ovsfashion.com/en/pt/p/sweatshirt-castanho-em-mistura-de-algodao-corte-regular-002449383.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw3973d5f3/media/products/002/449/002449383_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Beige Regular Fit Pure Cotton T-shirt,https://www.ovsfashion.com/en/pt/p/beige-regular-fit-pure-cotton-t-shirt-002447852.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwcb514448/media/products/002/447/002447852_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Pink pure cotton regular fit T-shirt,https://www.ovsfashion.com/en/pt/p/pink-pure-cotton-regular-fit-t-shirt-002447858.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw9a00cf85/media/products/002/447/002447858_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's Black Stretch Cotton Trousers,https://www.ovsfashion.com/en/pt/p/womens-black-stretch-cotton-trousers-002396109.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwce546146/media/products/002/396/002396109_L.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Essential T-shirt with long sleeves,https://www.ovsfashion.com/en/pt/p/essential-t-shirt-with-long-sleeves-002147573.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw8a935584/media/products/002/147/002147573_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Sweatshirt branca de mistura de algodão regular fit,https://www.ovsfashion.com/en/pt/p/sweatshirt-branca-de-mistura-de-algodao-regular-fit-002449389.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwc9c26a94/media/products/002/449/002449389_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Curvy stretch leggings,https://www.ovsfashion.com/en/pt/p/curvy-stretch-leggings-002069626.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw99d29312/media/products/002/069/002069626_L.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Essential T-shirt with long sleeves,https://www.ovsfashion.com/en/pt/p/essential-t-shirt-with-long-sleeves-002147567.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw8b6445ff/media/products/002/147/002147567_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Sweatshirt castanha de gola redonda em mistura de algodão,https://www.ovsfashion.com/en/pt/p/sweatshirt-castanha-de-gola-redonda-em-mistura-de-algodao-002449371.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw9094fdd6/media/products/002/449/002449371_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Vest Top Crew Neck White,https://www.ovsfashion.com/en/pt/p/vest-top-crew-neck-white-002386408.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw8605aa7b/media/products/002/386/002386408_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Vest Top Square Neck Vintage Grey,https://www.ovsfashion.com/en/pt/p/vest-top-square-neck-vintage-grey-002386398.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwa525d3e8/media/products/002/386/002386398_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt azul de algodão puro corte regular,https://www.ovsfashion.com/en/pt/p/t-shirt-azul-de-algodao-puro-corte-regular-002447840.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw5353e907/media/products/002/447/002447840_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt preto de algodão puro regular fit,https://www.ovsfashion.com/en/pt/p/t-shirt-preto-de-algodao-puro-regular-fit-002447834.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw73e1cd50/media/products/002/447/002447834_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Crop T-shirt White,https://www.ovsfashion.com/en/pt/p/crop-t-shirt-white-002361884.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw83e957da/media/products/002/361/002361884_V1.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Perfect T-shirt White,https://www.ovsfashion.com/en/pt/p/perfect-t-shirt-white-002270503.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw980b8a4c/media/products/002/270/002270503_V1.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Crop - Shirt Black,https://www.ovsfashion.com/en/pt/p/crop---shirt-black-002361888.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw5fdd91e0/media/products/002/361/002361888_F.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
White pure cotton regular fit t-shirt,https://www.ovsfashion.com/en/pt/p/white-pure-cotton-regular-fit-t-shirt-002447822.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw26236093/media/products/002/447/002447822_V1.jpg?sw=900&sh=1200,OVS,"€ 15,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola vermelha regular fit em mistura de algodão,https://www.ovsfashion.com/en/pt/p/camisola-vermelha-regular-fit-em-mistura-de-algodao-002504011.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw40a9533a/media/products/002/504/002504011_F.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
"Camisola preta de manga comprida, corte regular, com decote quadrado e strass",https://www.ovsfashion.com/en/pt/p/camisola-preta-de-manga-comprida-corte-regular-com-decote-quadrado-e-strass-002482057.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw27cedc46/media/products/002/482/002482057_F.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
"Camisola preta de manga comprida, corte regular com detalhes transparentes",https://www.ovsfashion.com/en/pt/p/camisola-preta-de-manga-comprida-corte-regular-com-detalhes-transparentes-002477318.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4146ca8d/media/products/002/477/002477318_V1.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
Top Preto De Um Ombro Só,https://www.ovsfashion.com/en/pt/p/top-preto-de-um-ombro-so-002476760.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw3d9b07c1/media/products/002/476/002476760_V1.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
Blusa de renda preta com mangas compridas,https://www.ovsfashion.com/en/pt/p/blusa-de-renda-preta-com-mangas-compridas-002505511.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw043e2d73/media/products/002/505/002505511_FSTILL.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt branca de renda com mangas compridas,https://www.ovsfashion.com/en/pt/p/t-shirt-branca-de-renda-com-mangas-compridas-002505506.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwa884794b/media/products/002/505/002505506_F.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
Leggings Pretos Elásticos com Boca de Sino,https://www.ovsfashion.com/en/pt/p/leggings-pretos-elasticos-com-boca-de-sino-002449358.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw36a6fefe/media/products/002/449/002449358_L.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
Curvy T-shirt with long sleeves,https://www.ovsfashion.com/en/pt/p/curvy-t-shirt-with-long-sleeves-002079924.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw6c94404a/media/products/002/079/002079924_F.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
Top Roxo de Rendas com Manga Comprida,https://www.ovsfashion.com/en/pt/p/top-roxo-de-rendas-com-manga-comprida-002505516.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw25aaf2c6/media/products/002/505/002505516_F.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
Striped T-shirt in Supima cotton,https://www.ovsfashion.com/en/pt/p/striped-t-shirt-in-supima-cotton-002113336.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw7a7bac35/media/products/002/113/002113336_F.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
Leggings Flare Cinzentos Elásticos,https://www.ovsfashion.com/en/pt/p/leggings-flare-cinzentos-elasticos-002449364.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw3f74182f/media/products/002/449/002449364_L.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
Top preto regular fit de mistura de algodão elástico com decote redondo,https://www.ovsfashion.com/en/pt/p/top-preto-regular-fit-de-mistura-de-algodao-elastico-com-decote-redondo-002461579.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw662ff080/media/products/002/461/002461579_V1.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola branca de manga comprida em algodão elástico,https://www.ovsfashion.com/en/pt/p/camisola-branca-de-manga-comprida-em-algodao-elastico-002461591.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwc0cb3fcd/media/products/002/461/002461591_V1.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt Castanho com Manga Longa e Elástico,https://www.ovsfashion.com/en/pt/p/t-shirt-castanho-com-manga-longa-e-elastico-002461585.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwb8faab3f/media/products/002/461/002461585_V1.jpg?sw=900&sh=1200,OVS,"€ 17,95",,,,,,,,,,,,,,,,,,,,,,,,,
Altavia by Deborah Compagnoni half-zip fleece,https://www.ovsfashion.com/en/pt/p/altavia-by-deborah-compagnoni-half-zip-fleece-002167761.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4e013df5/media/products/002/167/002167761_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's fitted red blend top,https://www.ovsfashion.com/en/pt/p/womens-fitted-red-blend-top-002416126.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw31feaaea/media/products/002/416/002416126_V1.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Multicolour pure cotton regular fit T-shirt,https://www.ovsfashion.com/en/pt/p/multicolour-pure-cotton-regular-fit-t-shirt-002419718.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwb9a17652/media/products/002/419/002419718_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
"Multicolour pure cotton jumper, regular fit",https://www.ovsfashion.com/en/pt/p/multicolour-pure-cotton-jumper-regular-fit-002417843.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwa5718a65/media/products/002/417/002417843_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Purple viscose blend skirt with regular fit,https://www.ovsfashion.com/en/pt/p/purple-viscose-blend-skirt-with-regular-fit-002416031.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw630b5e77/media/products/002/416/002416031_L.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Top preto de manga comprida em tecido elástico,https://www.ovsfashion.com/en/pt/p/top-preto-de-manga-comprida-em-tecido-elastico-002494012.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw88ea8eb5/media/products/002/494/002494012_V1.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's White Vest,https://www.ovsfashion.com/en/pt/p/womens-white-vest-002403005.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4845cc07/media/products/002/403/002403005_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Chapéu de mistura de lã roxo,https://www.ovsfashion.com/en/pt/p/chapeu-de-mistura-de-la-roxo-002485387.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw7032f66e/media/products/002/485/002485387_FSTILL.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Mixed Polo with Multicolour Embroidery,https://www.ovsfashion.com/en/pt/p/mixed-polo-with-multicolour-embroidery-002448025.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw323eed2b/media/products/002/448/002448025_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola preta de manga comprida com gola alta,https://www.ovsfashion.com/en/pt/p/camisola-preta-de-manga-comprida-com-gola-alta-002457105.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw0af0943d/media/products/002/457/002457105_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Chapéu de mistura de lã verde,https://www.ovsfashion.com/en/pt/p/chapeu-de-mistura-de-la-verde-002485388.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw79c61c9f/media/products/002/485/002485388_FSTILL.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's Red Vest,https://www.ovsfashion.com/en/pt/p/womens-red-vest-002403009.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw92204e1f/media/products/002/403/002403009_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Camisola branca de manga comprida com ajuste regular e decote quadrado,https://www.ovsfashion.com/en/pt/p/camisola-branca-de-manga-comprida-com-ajuste-regular-e-decote-quadrado-002476768.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw29fdec27/media/products/002/476/002476768_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Polar meia zip ALTAVIA COM DEBORAH COMPAGNONI,https://www.ovsfashion.com/en/pt/p/polar-meia-zip-altavia-com-deborah-compagnoni-002465588.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw06610adb/media/products/002/465/002465588_V1.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
T-shirt verde de manga comprida em tecido elástico,https://www.ovsfashion.com/en/pt/p/t-shirt-verde-de-manga-comprida-em-tecido-elastico-002457110.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw7c717b30/media/products/002/457/002457110_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Fleece meio fecho ALTAVIA com Deborah Compagnoni,https://www.ovsfashion.com/en/pt/p/fleece-meio-fecho-altavia-com-deborah-compagnoni-002465607.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dw4afe1e35/media/products/002/465/002465607_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Women's Black Mixed Fitted Top,https://www.ovsfashion.com/en/pt/p/womens-black-mixed-fitted-top-002416122.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwecf9cc6c/media/products/002/416/002416122_F.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
Chapéu Cinza de Mistura de Lã,https://www.ovsfashion.com/en/pt/p/chapeu-cinza-de-mistura-de-la-002485386.html,https://www.ovsfashion.com/dw/image/v2/BKML_PRD/on/demandware.static/-/Sites-ovs-master/default/dwe487399c/media/products/002/485/002485386_FSTILL.jpg?sw=900&sh=1200,OVS,"€ 19,95",,,,,,,,,,,,,,,,,,,,,,,,,
